id_cafeterias_productos;cafeteria_id;producto_id;categoria
11590;2318;332;caro
11591;2319;208;medio
11592;2319;52;medio
11593;2319;293;medio
11594;2319;331;medio
11595;2319;124;medio
11596;2320;390;caro
11597;2320;377;caro
11598;2320;64;caro
11599;2320;73;caro
11600;2320;314;caro
11601;2321;9;barato
11602;2321;85;barato
11603;2321;166;barato
11604;2321;142;barato
11605;2321;347;barato
11606;2322;6;caro
11607;2322;121;caro
11608;2322;342;caro
11609;2322;73;caro
11610;2322;237;caro
11611;2323;303;caro
11612;2323;271;caro
11613;2323;327;caro
11614;2323;8;caro
11615;2323;378;caro
11616;2324;188;barato
11617;2324;51;barato
11618;2324;96;barato
11619;2324;178;barato
11620;2324;29;barato
11621;2325;260;caro
11622;2325;314;caro
11623;2325;385;caro
11624;2325;380;caro
11625;2325;265;caro
11626;2326;72;caro
11627;2326;338;caro
11628;2326;214;caro
11629;2326;39;caro
11630;2326;6;caro
11631;2327;264;caro
11632;2327;367;caro
11633;2327;386;caro
11634;2327;64;caro
11635;2327;30;caro
11636;2328;303;caro
11637;2328;367;caro
11638;2328;149;caro
11639;2328;76;caro
11640;2328;12;caro
11641;2329;400;medio
11642;2329;78;medio
11643;2329;190;medio
11644;2329;323;medio
11645;2329;122;medio
11646;2330;385;caro
11647;2330;225;caro
11648;2330;380;caro
11649;2330;303;caro
11650;2330;12;caro
11651;2331;365;barato
11652;2331;63;barato
11653;2331;100;barato
11654;2331;157;barato
11655;2331;376;barato
11656;2332;174;medio
11657;2332;325;medio
11658;2332;77;medio
11659;2332;55;medio
11660;2332;228;medio
11661;2333;216;medio
11662;2333;185;medio
11663;2333;281;medio
11664;2333;137;medio
11665;2333;282;medio
11666;2334;62;barato
11667;2334;41;barato
11668;2334;74;barato
11669;2334;302;barato
11670;2334;175;barato
11671;2335;186;barato
11672;2335;364;barato
11673;2335;320;barato
11674;2335;40;barato
11675;2335;290;barato
11676;2336;333;medio
11677;2336;398;medio
11678;2336;21;medio
11679;2336;353;medio
11680;2336;282;medio
11681;2337;66;barato
11682;2337;160;barato
11683;2337;176;barato
11684;2337;171;barato
11685;2337;162;barato
11686;2338;14;caro
11687;2338;39;caro
11688;2338;8;caro
11689;2338;17;caro
11690;2338;346;caro
11691;2339;39;caro
11692;2339;209;caro
11693;2339;45;caro
11694;2339;17;caro
11695;2339;385;caro
11696;2340;301;caro
11697;2340;195;caro
11698;2340;225;caro
11699;2340;327;caro
11700;2340;342;caro
11701;2341;223;barato
11702;2341;235;barato
11703;2341;364;barato
11704;2341;38;barato
11705;2341;43;barato
11706;2342;156;medio
11707;2342;340;medio
11708;2342;381;medio
11709;2342;55;medio
11710;2342;33;medio
11711;2343;53;medio
11712;2343;339;medio
11713;2343;251;medio
11714;2343;193;medio
11715;2343;33;medio
11716;2344;221;barato
11717;2344;328;barato
11718;2344;32;barato
11719;2344;244;barato
11720;2344;297;barato
11721;2345;97;medio
11722;2345;382;medio
11723;2345;344;medio
11724;2345;322;medio
11725;2345;381;medio
11726;2346;343;medio
11727;2346;255;medio
11728;2346;361;medio
11729;2346;219;medio
11730;2346;124;medio
11731;2347;25;barato
11732;2347;87;barato
11733;2347;20;barato
11734;2347;146;barato
11735;2347;141;barato
11736;2348;212;barato
11737;2348;328;barato
11738;2348;182;barato
11739;2348;243;barato
11740;2348;348;barato
11741;2349;307;medio
11742;2349;340;medio
11743;2349;93;medio
11744;2349;381;medio
11745;2349;325;medio
11746;2350;268;medio
11747;2350;300;medio
11748;2350;239;medio
11749;2350;345;medio
11750;2350;247;medio
11751;2351;165;caro
11752;2351;390;caro
11753;2351;311;caro
11754;2351;370;caro
11755;2351;264;caro
11756;2352;233;barato
11757;2352;129;barato
11758;2352;317;barato
11759;2352;244;barato
11760;2352;29;barato
11761;2353;278;medio
11762;2353;293;medio
11763;2353;330;medio
11764;2353;261;medio
11765;2353;308;medio
11766;2354;160;barato
11767;2354;84;barato
11768;2354;173;barato
11769;2354;74;barato
11770;2354;23;barato
11771;2355;137;medio
11772;2355;399;medio
11773;2355;219;medio
11774;2355;172;medio
11775;2355;65;medio
11776;2356;344;medio
11777;2356;382;medio
11778;2356;120;medio
11779;2356;396;medio
11780;2356;93;medio
11781;2357;271;caro
11782;2357;314;caro
11783;2357;385;caro
11784;2357;72;caro
11785;2357;64;caro
11786;2358;4;barato
11787;2358;274;barato
11788;2358;68;barato
11789;2358;175;barato
11790;2358;154;barato
11791;2359;195;caro
11792;2359;6;caro
11793;2359;113;caro
11794;2359;61;caro
11795;2359;5;caro
11796;2360;17;caro
11797;2360;327;caro
11798;2360;82;caro
11799;2360;269;caro
11800;2360;30;caro
11801;2361;131;medio
11802;2361;226;medio
11803;2361;352;medio
11804;2361;247;medio
11805;2361;92;medio
11806;2362;40;barato
11807;2362;134;barato
11808;2362;85;barato
11809;2362;160;barato
11810;2362;141;barato
11811;2363;324;medio
11812;2363;189;medio
11813;2363;268;medio
11814;2363;174;medio
11815;2363;396;medio
11816;2364;241;barato
11817;2364;294;barato
11818;2364;178;barato
11819;2364;296;barato
11820;2364;365;barato
11821;2365;252;barato
11822;2365;241;barato
11823;2365;227;barato
11824;2365;51;barato
11825;2365;299;barato
11826;2366;85;barato
11827;2366;66;barato
11828;2366;359;barato
11829;2366;256;barato
11830;2366;364;barato
11831;2367;132;medio
11832;2367;193;medio
11833;2367;331;medio
11834;2367;174;medio
11835;2367;344;medio
11836;2368;400;medio
11837;2368;379;medio
11838;2368;239;medio
11839;2368;247;medio
11840;2368;352;medio
11841;2369;243;barato
11842;2369;302;barato
11843;2369;173;barato
11844;2369;392;barato
11845;2369;23;barato
11846;2370;180;medio
11847;2370;137;medio
11848;2370;71;medio
11849;2370;239;medio
11850;2370;177;medio
11851;2371;247;medio
11852;2371;116;medio
11853;2371;375;medio
11854;2371;205;medio
11855;2371;168;medio
11856;2372;130;caro
11857;2372;54;caro
11858;2372;384;caro
11859;2372;301;caro
11860;2372;351;caro
11861;2373;227;barato
11862;2373;162;barato
11863;2373;41;barato
11864;2373;4;barato
11865;2373;152;barato
11866;2374;280;medio
11867;2374;278;medio
11868;2374;400;medio
11869;2374;57;medio
11870;2374;101;medio
11871;2375;291;barato
11872;2375;365;barato
11873;2375;87;barato
11874;2375;241;barato
11875;2375;302;barato
11876;2376;96;barato
11877;2376;144;barato
11878;2376;212;barato
11879;2376;125;barato
11880;2376;388;barato
11881;2377;370;caro
11882;2377;104;caro
11883;2377;265;caro
11884;2377;82;caro
11885;2377;163;caro
11886;2378;383;caro
11887;2378;390;caro
11888;2378;123;caro
11889;2378;14;caro
11890;2378;214;caro
11891;2379;360;medio
11892;2379;226;medio
11893;2379;281;medio
11894;2379;325;medio
11895;2379;247;medio
11896;2380;61;caro
11897;2380;271;caro
11898;2380;123;caro
11899;2380;118;caro
11900;2380;72;caro
11901;2381;2;caro
11902;2381;30;caro
11903;2381;303;caro
11904;2381;195;caro
11905;2381;113;caro
11906;2382;288;barato
11907;2382;319;barato
11908;2382;155;barato
11909;2382;315;barato
11910;2382;387;barato
11911;2383;351;caro
11912;2383;380;caro
11913;2383;163;caro
11914;2383;289;caro
11915;2383;356;caro
11916;2384;1;medio
11917;2384;196;medio
11918;2384;335;medio
11919;2384;333;medio
11920;2384;208;medio
11921;2385;2;caro
11922;2385;378;caro
11923;2385;264;caro
11924;2385;385;caro
11925;2385;37;caro
11926;2386;362;caro
11927;2386;121;caro
11928;2386;209;caro
11929;2386;314;caro
11930;2386;289;caro
11931;2387;14;caro
11932;2387;264;caro
11933;2387;163;caro
11934;2387;356;caro
11935;2387;342;caro
11936;2388;307;medio
11937;2388;24;medio
11938;2388;3;medio
11939;2388;316;medio
11940;2388;1;medio
11941;2389;400;medio
11942;2389;268;medio
11943;2389;336;medio
11944;2389;95;medio
11945;2389;60;medio
11946;2390;356;caro
11947;2390;390;caro
11948;2390;264;caro
11949;2390;383;caro
11950;2390;303;caro
11951;2391;357;barato
11952;2391;69;barato
11953;2391;102;barato
11954;2391;155;barato
11955;2391;25;barato
11956;2392;292;medio
11957;2392;282;medio
11958;2392;336;medio
11959;2392;333;medio
11960;2392;360;medio
11961;2393;320;barato
11962;2393;134;barato
11963;2393;186;barato
11964;2393;305;barato
11965;2393;141;barato
11966;2394;72;caro
11967;2394;211;caro
11968;2394;82;caro
11969;2394;214;caro
11970;2394;73;caro
11971;2395;311;caro
11972;2395;260;caro
11973;2395;248;caro
11974;2395;14;caro
11975;2395;121;caro
11976;2396;51;barato
11977;2396;294;barato
11978;2396;83;barato
11979;2396;328;barato
11980;2396;25;barato
11981;2397;79;barato
11982;2397;41;barato
11983;2397;152;barato
11984;2397;173;barato
11985;2397;56;barato
11986;2398;387;barato
11987;2398;233;barato
11988;2398;152;barato
11989;2398;222;barato
11990;2398;395;barato
11991;2399;346;caro
11992;2399;121;caro
11993;2399;386;caro
11994;2399;303;caro
11995;2399;326;caro
11996;2400;360;medio
11997;2400;48;medio
11998;2400;234;medio
11999;2400;53;medio
12000;2400;135;medio
12001;2401;250;barato
12002;2401;146;barato
12003;2401;347;barato
12004;2401;186;barato
12005;2401;203;barato
12006;2402;274;barato
12007;2402;256;barato
12008;2402;176;barato
12009;2402;359;barato
12010;2402;99;barato
12011;2403;120;medio
12012;2403;94;medio
12013;2403;3;medio
12014;2403;323;medio
12015;2403;324;medio
12016;2404;267;barato
12017;2404;274;barato
12018;2404;284;barato
12019;2404;153;barato
12020;2404;91;barato
12021;2405;89;medio
12022;2405;251;medio
12023;2405;361;medio
12024;2405;77;medio
12025;2405;216;medio
12026;2406;251;medio
12027;2406;330;medio
12028;2406;55;medio
12029;2406;65;medio
12030;2406;208;medio
12031;2407;299;barato
12032;2407;297;barato
12033;2407;283;barato
12034;2407;256;barato
12035;2407;100;barato
12036;2408;85;barato
12037;2408;99;barato
12038;2408;147;barato
12039;2408;371;barato
12040;2408;164;barato
12041;2409;387;barato
12042;2409;392;barato
12043;2409;153;barato
12044;2409;4;barato
12045;2409;283;barato
12046;2410;361;medio
12047;2410;19;medio
12048;2410;391;medio
12049;2410;131;medio
12050;2410;337;medio
12051;2411;165;caro
12052;2411;265;caro
12053;2411;370;caro
12054;2411;54;caro
12055;2411;342;caro
12056;2412;37;caro
12057;2412;39;caro
12058;2412;45;caro
12059;2412;332;caro
12060;2412;378;caro
12061;2413;118;caro
12062;2413;384;caro
12063;2413;332;caro
12064;2413;14;caro
12065;2413;386;caro
12066;2414;20;barato
12067;2414;349;barato
12068;2414;40;barato
12069;2414;62;barato
12070;2414;317;barato
12071;2415;211;caro
12072;2415;72;caro
12073;2415;342;caro
12074;2415;380;caro
12075;2415;165;caro
12076;2416;218;barato
12077;2416;267;barato
12078;2416;252;barato
12079;2416;241;barato
12080;2416;91;barato
12081;2417;211;caro
12082;2417;214;caro
12083;2417;367;caro
12084;2417;5;caro
12085;2417;6;caro
12086;2418;214;caro
12087;2418;73;caro
12088;2418;14;caro
12089;2418;356;caro
12090;2418;2;caro
12091;2419;208;medio
12092;2419;52;medio
12093;2419;282;medio
12094;2419;238;medio
12095;2419;184;medio
12096;2420;224;barato
12097;2420;373;barato
12098;2420;164;barato
12099;2420;294;barato
12100;2420;178;barato
12101;2421;3;medio
12102;2421;135;medio
12103;2421;399;medio
12104;2421;280;medio
12105;2421;268;medio
12106;2422;279;medio
12107;2422;239;medio
12108;2422;48;medio
12109;2422;360;medio
12110;2422;340;medio
12111;2423;386;caro
12112;2423;269;caro
12113;2423;64;caro
12114;2423;123;caro
12115;2423;17;caro
12116;2424;343;medio
12117;2424;3;medio
12118;2424;334;medio
12119;2424;124;medio
12120;2424;77;medio
12121;2425;362;caro
12122;2425;390;caro
12123;2425;225;caro
12124;2425;363;caro
12125;2425;385;caro
12126;2426;286;barato
12127;2426;68;barato
12128;2426;313;barato
12129;2426;152;barato
12130;2426;182;barato
12131;2427;6;caro
12132;2427;260;caro
12133;2427;342;caro
12134;2427;14;caro
12135;2427;289;caro
12136;2428;343;medio
12137;2428;21;medio
12138;2428;71;medio
12139;2428;344;medio
12140;2428;268;medio
12141;2429;134;barato
12142;2429;129;barato
12143;2429;112;barato
12144;2429;126;barato
12145;2429;106;barato
12146;2430;176;barato
12147;2430;91;barato
12148;2430;155;barato
12149;2430;133;barato
12150;2430;167;barato
12151;2431;218;barato
12152;2431;294;barato
12153;2431;164;barato
12154;2431;317;barato
12155;2431;175;barato
12156;2432;4;barato
12157;2432;233;barato
12158;2432;75;barato
12159;2432;283;barato
12160;2432;395;barato
12161;2433;339;medio
12162;2433;138;medio
12163;2433;95;medio
12164;2433;292;medio
12165;2433;190;medio
12166;2434;30;caro
12167;2434;326;caro
12168;2434;149;caro
12169;2434;385;caro
12170;2434;195;caro
12171;2435;195;caro
12172;2435;362;caro
12173;2435;14;caro
12174;2435;30;caro
12175;2435;72;caro
12176;2436;319;barato
12177;2436;144;barato
12178;2436;75;barato
12179;2436;161;barato
12180;2436;83;barato
12181;2437;51;barato
12182;2437;192;barato
12183;2437;146;barato
12184;2437;217;barato
12185;2437;112;barato
12186;2438;64;caro
12187;2438;14;caro
12188;2438;17;caro
12189;2438;39;caro
12190;2438;2;caro
12191;2439;14;caro
12192;2439;12;caro
12193;2439;214;caro
12194;2439;231;caro
12195;2439;332;caro
12196;2440;291;barato
12197;2440;235;barato
12198;2440;87;barato
12199;2440;227;barato
12200;2440;142;barato
12201;2441;346;caro
12202;2441;149;caro
12203;2441;82;caro
12204;2441;39;caro
12205;2441;385;caro
12206;2442;118;caro
12207;2442;12;caro
12208;2442;73;caro
12209;2442;384;caro
12210;2442;260;caro
12211;2443;159;barato
12212;2443;166;barato
12213;2443;183;barato
12214;2443;319;barato
12215;2443;212;barato
12216;2444;328;barato
12217;2444;233;barato
12218;2444;158;barato
12219;2444;299;barato
12220;2444;44;barato
12221;2445;80;caro
12222;2445;380;caro
12223;2445;338;caro
12224;2445;332;caro
12225;2445;6;caro
12226;2446;311;caro
12227;2446;363;caro
12228;2446;377;caro
12229;2446;271;caro
12230;2446;370;caro
12231;2447;129;barato
12232;2447;59;barato
12233;2447;68;barato
12234;2447;102;barato
12235;2447;365;barato
12236;2448;25;barato
12237;2448;349;barato
12238;2448;365;barato
12239;2448;242;barato
12240;2448;310;barato
12241;2449;237;caro
12242;2449;54;caro
12243;2449;301;caro
12244;2449;14;caro
12245;2449;76;caro
12246;2450;4;barato
12247;2450;290;barato
12248;2450;198;barato
12249;2450;25;barato
12250;2450;297;barato
12251;2451;338;caro
12252;2451;326;caro
12253;2451;123;caro
12254;2451;195;caro
12255;2451;30;caro
12256;2452;250;barato
12257;2452;252;barato
12258;2452;387;barato
12259;2452;182;barato
12260;2452;256;barato
12261;2453;390;caro
12262;2453;209;caro
12263;2453;269;caro
12264;2453;342;caro
12265;2453;383;caro
12266;2454;5;caro
12267;2454;113;caro
12268;2454;386;caro
12269;2454;17;caro
12270;2454;356;caro
12271;2455;378;caro
12272;2455;264;caro
12273;2455;265;caro
12274;2455;269;caro
12275;2455;163;caro
12276;2456;354;barato
12277;2456;110;barato
12278;2456;142;barato
12279;2456;221;barato
12280;2456;256;barato
12281;2457;257;barato
12282;2457;99;barato
12283;2457;91;barato
12284;2457;313;barato
12285;2457;213;barato
12286;2458;221;barato
12287;2458;29;barato
12288;2458;212;barato
12289;2458;99;barato
12290;2458;173;barato
12291;2459;165;caro
12292;2459;5;caro
12293;2459;118;caro
12294;2459;386;caro
12295;2459;367;caro
12296;2460;326;caro
12297;2460;303;caro
12298;2460;14;caro
12299;2460;380;caro
12300;2460;72;caro
12301;2461;324;medio
12302;2461;345;medio
12303;2461;335;medio
12304;2461;24;medio
12305;2461;389;medio
12306;2462;333;medio
12307;2462;52;medio
12308;2462;228;medio
12309;2462;124;medio
12310;2462;135;medio
12311;2463;293;medio
12312;2463;399;medio
12313;2463;307;medio
12314;2463;77;medio
12315;2463;219;medio
12316;2464;291;barato
12317;2464;221;barato
12318;2464;227;barato
12319;2464;178;barato
12320;2464;203;barato
12321;2465;92;medio
12322;2465;293;medio
12323;2465;337;medio
12324;2465;208;medio
12325;2465;280;medio
12326;2466;73;caro
12327;2466;390;caro
12328;2466;332;caro
12329;2466;121;caro
12330;2466;237;caro
12331;2467;168;medio
12332;2467;255;medio
12333;2467;196;medio
12334;2467;172;medio
12335;2467;174;medio
12336;2468;85;barato
12337;2468;227;barato
12338;2468;63;barato
12339;2468;171;barato
12340;2468;136;barato
12341;2469;20;barato
12342;2469;291;barato
12343;2469;162;barato
12344;2469;259;barato
12345;2469;395;barato
12346;2470;97;medio
12347;2470;93;medio
12348;2470;151;medio
12349;2470;281;medio
12350;2470;361;medio
12351;2471;340;medio
12352;2471;361;medio
12353;2471;193;medio
12354;2471;400;medio
12355;2471;53;medio
12356;2472;330;medio
12357;2472;71;medio
12358;2472;193;medio
12359;2472;94;medio
12360;2472;336;medio
12361;2473;351;caro
12362;2473;386;caro
12363;2473;72;caro
12364;2473;367;caro
12365;2473;248;caro
12366;2474;119;caro
12367;2474;45;caro
12368;2474;303;caro
12369;2474;72;caro
12370;2474;338;caro
12371;2475;322;medio
12372;2475;132;medio
12373;2475;172;medio
12374;2475;247;medio
12375;2475;205;medio
12376;2476;196;medio
12377;2476;228;medio
12378;2476;308;medio
12379;2476;268;medio
12380;2476;323;medio
12381;2477;378;caro
12382;2477;327;caro
12383;2477;39;caro
12384;2477;163;caro
12385;2477;377;caro
12386;2478;260;caro
12387;2478;119;caro
12388;2478;45;caro
12389;2478;5;caro
12390;2478;37;caro
12391;2479;159;barato
12392;2479;320;barato
12393;2479;36;barato
12394;2479;126;barato
12395;2479;310;barato
12396;2480;55;medio
12397;2480;335;medio
12398;2480;137;medio
12399;2480;208;medio
12400;2480;295;medio
12401;2481;239;medio
12402;2481;278;medio
12403;2481;53;medio
12404;2481;251;medio
12405;2481;33;medio
12406;2482;149;caro
12407;2482;225;caro
12408;2482;104;caro
12409;2482;289;caro
12410;2482;17;caro
12411;2483;259;barato
12412;2483;173;barato
12413;2483;243;barato
12414;2483;144;barato
12415;2483;186;barato
12416;2484;97;medio
12417;2484;251;medio
12418;2484;177;medio
12419;2484;339;medio
12420;2484;382;medio
12421;2485;137;medio
12422;2485;177;medio
12423;2485;172;medio
12424;2485;278;medio
12425;2485;33;medio
12426;2486;264;caro
12427;2486;301;caro
12428;2486;356;caro
12429;2486;384;caro
12430;2486;351;caro
12431;2487;305;barato
12432;2487;74;barato
12433;2487;182;barato
12434;2487;134;barato
12435;2487;106;barato
12436;2488;332;caro
12437;2488;385;caro
12438;2488;12;caro
12439;2488;149;caro
12440;2488;214;caro
12441;2489;265;caro
12442;2489;149;caro
12443;2489;123;caro
12444;2489;211;caro
12445;2489;237;caro
12446;2490;359;barato
12447;2490;29;barato
12448;2490;218;barato
12449;2490;241;barato
12450;2490;23;barato
12451;2491;30;caro
12452;2491;378;caro
12453;2491;149;caro
12454;2491;370;caro
12455;2491;351;caro
12456;2492;158;barato
12457;2492;175;barato
12458;2492;125;barato
12459;2492;188;barato
12460;2492;274;barato
12461;2493;351;caro
12462;2493;314;caro
12463;2493;121;caro
12464;2493;209;caro
12465;2493;264;caro
12466;2494;237;caro
12467;2494;269;caro
12468;2494;130;caro
12469;2494;8;caro
12470;2494;303;caro
12471;2495;11;barato
12472;2495;223;barato
12473;2495;365;barato
12474;2495;305;barato
12475;2495;176;barato
12476;2496;340;medio
12477;2496;398;medio
12478;2496;251;medio
12479;2496;135;medio
12480;2496;353;medio
12481;2497;138;medio
12482;2497;3;medio
12483;2497;42;medio
12484;2497;343;medio
12485;2497;336;medio
12486;2498;81;medio
12487;2498;247;medio
12488;2498;190;medio
12489;2498;391;medio
12490;2498;339;medio
12491;2499;42;medio
12492;2499;352;medio
12493;2499;93;medio
12494;2499;120;medio
12495;2499;337;medio
12496;2500;53;medio
12497;2500;70;medio
12498;2500;101;medio
12499;2500;323;medio
12500;2500;19;medio
12501;2501;357;barato
12502;2501;62;barato
12503;2501;297;barato
12504;2501;291;barato
12505;2501;85;barato
12506;2502;227;barato
12507;2502;395;barato
12508;2502;85;barato
12509;2502;126;barato
12510;2502;20;barato
12511;2503;165;caro
12512;2503;17;caro
12513;2503;14;caro
12514;2503;314;caro
12515;2503;231;caro
12516;2504;208;medio
12517;2504;339;medio
12518;2504;292;medio
12519;2504;255;medio
12520;2504;276;medio
12521;2505;65;medio
12522;2505;228;medio
12523;2505;334;medio
12524;2505;330;medio
12525;2505;331;medio
12526;2506;69;barato
12527;2506;96;barato
12528;2506;296;barato
12529;2506;350;barato
12530;2506;75;barato
12531;2507;269;caro
12532;2507;12;caro
12533;2507;119;caro
12534;2507;61;caro
12535;2507;123;caro
12536;2508;330;medio
12537;2508;398;medio
12538;2508;92;medio
12539;2508;335;medio
12540;2508;352;medio
12541;2509;132;medio
12542;2509;331;medio
12543;2509;391;medio
12544;2509;94;medio
12545;2509;138;medio
12546;2510;327;caro
12547;2510;130;caro
12548;2510;12;caro
12549;2510;367;caro
12550;2510;225;caro
12551;2511;271;caro
12552;2511;265;caro
12553;2511;248;caro
12554;2511;149;caro
12555;2511;301;caro
12556;2512;180;medio
12557;2512;71;medio
12558;2512;156;medio
12559;2512;94;medio
12560;2512;101;medio
12561;2513;384;caro
12562;2513;390;caro
12563;2513;61;caro
12564;2513;37;caro
12565;2513;367;caro
12566;2514;264;caro
12567;2514;269;caro
12568;2514;367;caro
12569;2514;39;caro
12570;2514;303;caro
12571;2515;246;medio
12572;2515;174;medio
12573;2515;352;medio
12574;2515;381;medio
12575;2515;396;medio
12576;2516;364;barato
12577;2516;267;barato
12578;2516;9;barato
12579;2516;157;barato
12580;2516;376;barato
12581;2517;91;barato
12582;2517;224;barato
12583;2517;210;barato
12584;2517;328;barato
12585;2517;62;barato
12586;2518;293;medio
12587;2518;101;medio
12588;2518;226;medio
12589;2518;375;medio
12590;2518;239;medio
12591;2519;17;caro
12592;2519;6;caro
12593;2519;338;caro
12594;2519;165;caro
12595;2519;356;caro
12596;2520;193;medio
12597;2520;268;medio
12598;2520;93;medio
12599;2520;292;medio
12600;2520;333;medio
12601;2521;41;barato
12602;2521;112;barato
12603;2521;96;barato
12604;2521;203;barato
12605;2521;167;barato
12606;2522;42;medio
12607;2522;168;medio
12608;2522;308;medio
12609;2522;343;medio
12610;2522;268;medio
12611;2523;212;barato
12612;2523;221;barato
12613;2523;392;barato
12614;2523;210;barato
12615;2523;25;barato
12616;2524;17;caro
12617;2524;380;caro
12618;2524;14;caro
12619;2524;383;caro
12620;2524;76;caro
12621;2525;334;medio
12622;2525;42;medio
12623;2525;300;medio
12624;2525;331;medio
12625;2525;396;medio
12626;2526;274;barato
12627;2526;23;barato
12628;2526;233;barato
12629;2526;166;barato
12630;2526;114;barato
12631;2527;343;medio
12632;2527;77;medio
12633;2527;81;medio
12634;2527;33;medio
12635;2527;177;medio
12636;2528;353;medio
12637;2528;345;medio
12638;2528;340;medio
12639;2528;308;medio
12640;2528;352;medio
12641;2529;269;caro
12642;2529;237;caro
12643;2529;165;caro
12644;2529;118;caro
12645;2529;271;caro
12646;2530;235;barato
12647;2530;153;barato
12648;2530;133;barato
12649;2530;68;barato
12650;2530;91;barato
12651;2531;367;caro
12652;2531;12;caro
12653;2531;64;caro
12654;2531;72;caro
12655;2531;289;caro
12656;2532;159;barato
12657;2532;141;barato
12658;2532;62;barato
12659;2532;32;barato
12660;2532;221;barato
12661;2533;317;barato
12662;2533;161;barato
12663;2533;357;barato
12664;2533;249;barato
12665;2533;328;barato
12666;2534;343;medio
12667;2534;400;medio
12668;2534;255;medio
12669;2534;35;medio
12670;2534;280;medio
12671;2535;371;barato
12672;2535;75;barato
12673;2535;373;barato
12674;2535;38;barato
12675;2535;244;barato
12676;2536;308;medio
12677;2536;219;medio
12678;2536;335;medio
12679;2536;325;medio
12680;2536;261;medio
12681;2537;351;caro
12682;2537;301;caro
12683;2537;225;caro
12684;2537;332;caro
12685;2537;385;caro
12686;2538;223;barato
12687;2538;155;barato
12688;2538;304;barato
12689;2538;85;barato
12690;2538;310;barato
12691;2539;186;barato
12692;2539;294;barato
12693;2539;175;barato
12694;2539;224;barato
12695;2539;388;barato
12696;2540;367;caro
12697;2540;214;caro
12698;2540;8;caro
12699;2540;311;caro
12700;2540;113;caro
12701;2541;326;caro
12702;2541;363;caro
12703;2541;289;caro
12704;2541;45;caro
12705;2541;269;caro
12706;2542;37;caro
12707;2542;165;caro
12708;2542;380;caro
12709;2542;327;caro
12710;2542;386;caro
12711;2543;254;barato
12712;2543;99;barato
12713;2543;328;barato
12714;2543;87;barato
12715;2543;69;barato
12716;2544;19;medio
12717;2544;323;medio
12718;2544;193;medio
12719;2544;137;medio
12720;2544;345;medio
12721;2545;14;caro
12722;2545;64;caro
12723;2545;326;caro
12724;2545;351;caro
12725;2545;248;caro
12726;2546;319;barato
12727;2546;388;barato
12728;2546;392;barato
12729;2546;217;barato
12730;2546;99;barato
12731;2547;290;barato
12732;2547;304;barato
12733;2547;36;barato
12734;2547;358;barato
12735;2547;141;barato
12736;2548;319;barato
12737;2548;178;barato
12738;2548;133;barato
12739;2548;29;barato
12740;2548;136;barato
12741;2549;209;caro
12742;2549;211;caro
12743;2549;195;caro
12744;2549;113;caro
12745;2549;289;caro
12746;2550;367;caro
12747;2550;80;caro
12748;2550;311;caro
12749;2550;260;caro
12750;2550;342;caro
12751;2551;89;medio
12752;2551;391;medio
12753;2551;168;medio
12754;2551;205;medio
12755;2551;251;medio
12756;2552;336;medio
12757;2552;151;medio
12758;2552;246;medio
12759;2552;400;medio
12760;2552;391;medio
12761;2553;38;barato
12762;2553;305;barato
12763;2553;110;barato
12764;2553;9;barato
12765;2553;368;barato
12766;2554;315;barato
12767;2554;274;barato
12768;2554;249;barato
12769;2554;11;barato
12770;2554;310;barato
12771;2555;157;barato
12772;2555;141;barato
12773;2555;235;barato
12774;2555;183;barato
12775;2555;354;barato
12776;2556;6;caro
12777;2556;289;caro
12778;2556;121;caro
12779;2556;367;caro
12780;2556;265;caro
12781;2557;292;medio
12782;2557;77;medio
12783;2557;120;medio
12784;2557;337;medio
12785;2557;360;medio
12786;2558;338;caro
12787;2558;327;caro
12788;2558;72;caro
12789;2558;269;caro
12790;2558;12;caro
12791;2559;334;medio
12792;2559;345;medio
12793;2559;340;medio
12794;2559;71;medio
12795;2559;382;medio
12796;2560;5;caro
12797;2560;12;caro
12798;2560;195;caro
12799;2560;118;caro
12800;2560;385;caro
12801;2561;5;caro
12802;2561;209;caro
12803;2561;104;caro
12804;2561;64;caro
12805;2561;260;caro
12806;2562;392;barato
12807;2562;359;barato
12808;2562;67;barato
12809;2562;106;barato
12810;2562;59;barato
12811;2563;165;caro
12812;2563;390;caro
12813;2563;342;caro
12814;2563;225;caro
12815;2563;351;caro
12816;2564;335;medio
12817;2564;48;medio
12818;2564;120;medio
12819;2564;345;medio
12820;2564;21;medio
12821;2565;249;barato
12822;2565;178;barato
12823;2565;358;barato
12824;2565;161;barato
12825;2565;305;barato
12826;2566;24;medio
12827;2566;138;medio
12828;2566;122;medio
12829;2566;53;medio
12830;2566;180;medio
12831;2567;182;barato
12832;2567;20;barato
12833;2567;297;barato
12834;2567;294;barato
12835;2567;213;barato
12836;2568;311;caro
12837;2568;76;caro
12838;2568;332;caro
12839;2568;289;caro
12840;2568;327;caro
12841;2569;395;barato
12842;2569;297;barato
12843;2569;256;barato
12844;2569;218;barato
12845;2569;141;barato
12846;2570;289;caro
12847;2570;377;caro
12848;2570;30;caro
12849;2570;130;caro
12850;2570;356;caro
12851;2571;102;barato
12852;2571;388;barato
12853;2571;38;barato
12854;2571;160;barato
12855;2571;40;barato
12856;2572;128;medio
12857;2572;219;medio
12858;2572;343;medio
12859;2572;189;medio
