cafeteria_id;hora_apertura;hora_cierre;dias_abre
1377;02:00;05:00;Lunes-Domingo
1378;00:00;24:00;Lunes-Sábado
1379;03:00;07:00;Lunes-Domingo
1380;19:00;23:00;Lunes-Domingo
1381;15:00;16:00;Lunes-Viernes
1382;19:00;20:00;Lunes-Domingo
1383;17:00;19:00;Lunes-Viernes
1384;06:00;07:00;Lunes-Viernes
1385;16:00;17:00;Lunes-Sábado
1386;15:00;16:00;Lunes-Viernes
1387;13:00;16:00;Lunes-Domingo
1388;15:00;16:00;Lunes-Viernes
1389;08:00;12:00;Lunes-Viernes
1390;20:00;21:00;Lunes-Sábado
1391;03:00;04:00;Lunes-Sábado
1392;04:00;05:00;Lunes-Sábado
1393;17:00;20:00;Lunes-Viernes
1394;13:00;17:00;Lunes-Viernes
1395;16:00;17:00;Lunes-Domingo
1396;14:00;17:00;Lunes-Sábado
1397;13:00;17:00;Lunes-Viernes
1398;08:00;10:00;Lunes-Sábado
1399;00:00;24:00;Lunes-Sábado
1400;00:00;02:00;Lunes-Sábado
1401;14:00;20:00;Lunes-Sábado
1402;18:00;21:00;Lunes-Domingo
1403;07:00;13:00;Lunes-Viernes
1404;14:00;15:00;Lunes-Domingo
1405;12:00;13:00;Lunes-Sábado
1406;04:00;05:00;Lunes-Viernes
1407;23:00;24:00;Lunes-Sábado
1408;12:00;16:00;Lunes-Viernes
1409;13:00;15:00;Lunes-Domingo
1410;10:00;11:00;Lunes-Sábado
1411;17:00;22:00;Lunes-Viernes
1412;15:00;16:00;Lunes-Domingo
1413;09:00;11:00;Lunes-Domingo
1414;14:00;15:00;Lunes-Sábado
1415;13:00;18:00;Lunes-Viernes
1416;00:00;04:00;Lunes-Sábado
1417;20:00;21:00;Lunes-Domingo
1418;03:00;05:00;Lunes-Sábado
1419;00:00;04:00;Lunes-Viernes
1420;20:00;21:00;Lunes-Sábado
1421;09:00;12:00;Lunes-Sábado
1422;12:00;17:00;Lunes-Viernes
1423;09:00;11:00;Lunes-Domingo
1424;14:00;17:00;Lunes-Sábado
1425;19:00;20:00;Lunes-Domingo
1426;02:00;03:00;Lunes-Sábado
1427;18:00;20:00;Lunes-Domingo
1428;14:00;18:00;Lunes-Domingo
1429;02:00;06:00;Lunes-Viernes
1430;19:00;20:00;Lunes-Viernes
1431;06:00;07:00;Lunes-Domingo
1432;09:00;10:00;Lunes-Domingo
1433;05:00;07:00;Lunes-Domingo
1434;01:00;06:00;Lunes-Domingo
1435;14:00;19:00;Lunes-Viernes
1436;06:00;07:00;Lunes-Viernes
1437;06:00;07:00;Lunes-Viernes
1438;19:00;21:00;Lunes-Domingo
1439;14:00;18:00;Lunes-Viernes
1440;16:00;17:00;Lunes-Viernes
1441;21:00;24:00;Lunes-Sábado
1442;19:00;20:00;Lunes-Sábado
1443;09:00;11:00;Lunes-Sábado
1444;12:00;17:00;Lunes-Domingo
1445;23:00;24:00;Lunes-Sábado
1446;22:00;24:00;Lunes-Domingo
1447;02:00;07:00;Lunes-Sábado
1448;04:00;07:00;Lunes-Viernes
1449;15:00;16:00;Lunes-Sábado
1450;00:00;24:00;Lunes-Sábado
1451;11:00;12:00;Lunes-Viernes
1452;13:00;15:00;Lunes-Viernes
1453;09:00;10:00;Lunes-Domingo
1454;00:00;05:00;Lunes-Viernes
1455;20:00;21:00;Lunes-Viernes
1456;11:00;12:00;Lunes-Viernes
1457;20:00;24:00;Lunes-Sábado
1458;16:00;17:00;Lunes-Viernes
1459;16:00;17:00;Lunes-Domingo
1460;02:00;04:00;Lunes-Sábado
1461;00:00;04:00;Lunes-Domingo
1462;03:00;05:00;Lunes-Viernes
1463;16:00;17:00;Lunes-Sábado
1464;12:00;13:00;Lunes-Viernes
1465;02:00;06:00;Lunes-Viernes
1466;18:00;23:00;Lunes-Sábado
1467;06:00;07:00;Lunes-Viernes
1468;09:00;14:00;Lunes-Sábado
1469;19:00;22:00;Lunes-Sábado
1470;13:00;15:00;Lunes-Sábado
1471;09:00;10:00;Lunes-Sábado
1472;05:00;07:00;Lunes-Domingo
1473;13:00;15:00;Lunes-Viernes
1474;19:00;20:00;Lunes-Domingo
1475;14:00;15:00;Lunes-Sábado
1476;02:00;03:00;Lunes-Viernes
1477;18:00;22:00;Lunes-Sábado
1478;16:00;17:00;Lunes-Sábado
1479;10:00;12:00;Lunes-Domingo
1480;15:00;16:00;Lunes-Domingo
1481;08:00;11:00;Lunes-Domingo
1482;09:00;12:00;Lunes-Sábado
1483;05:00;07:00;Lunes-Viernes
1484;12:00;14:00;Lunes-Viernes
1485;13:00;15:00;Lunes-Viernes
1486;04:00;06:00;Lunes-Sábado
1487;15:00;17:00;Lunes-Domingo
1488;12:00;17:00;Lunes-Domingo
1489;13:00;16:00;Lunes-Domingo
1490;09:00;11:00;Lunes-Viernes
1491;00:00;06:00;Lunes-Domingo
1492;04:00;06:00;Lunes-Viernes
1493;00:00;24:00;Lunes-Domingo
1494;22:00;24:00;Lunes-Domingo
1495;12:00;13:00;Lunes-Viernes
1496;14:00;15:00;Lunes-Sábado
1497;10:00;11:00;Lunes-Sábado
1498;00:00;24:00;Lunes-Domingo
1499;05:00;06:00;Lunes-Sábado
1500;00:00;02:00;Lunes-Viernes
1501;02:00;07:00;Lunes-Domingo
1502;03:00;04:00;Lunes-Viernes
1503;00:00;05:00;Lunes-Viernes
1504;10:00;12:00;Lunes-Sábado
1505;23:00;24:00;Lunes-Sábado
1506;10:00;12:00;Lunes-Domingo
1507;13:00;14:00;Lunes-Sábado
1508;21:00;22:00;Lunes-Viernes
1509;18:00;20:00;Lunes-Sábado
1510;16:00;17:00;Lunes-Viernes
1511;08:00;12:00;Lunes-Sábado
1512;13:00;16:00;Lunes-Sábado
1513;15:00;16:00;Lunes-Viernes
1514;17:00;19:00;Lunes-Viernes
1515;11:00;12:00;Lunes-Domingo
1516;09:00;10:00;Lunes-Sábado
1517;17:00;20:00;Lunes-Domingo
1518;06:00;07:00;Lunes-Sábado
1519;10:00;12:00;Lunes-Viernes
1520;02:00;04:00;Lunes-Sábado
1521;10:00;14:00;Lunes-Viernes
1522;23:00;24:00;Lunes-Viernes
1523;07:00;12:00;Lunes-Domingo
1524;06:00;07:00;Lunes-Domingo
1525;11:00;12:00;Lunes-Domingo
1526;15:00;17:00;Lunes-Domingo
1527;13:00;14:00;Lunes-Viernes
1528;09:00;12:00;Lunes-Domingo
1529;10:00;12:00;Lunes-Viernes
1530;06:00;07:00;Lunes-Sábado
1531;13:00;14:00;Lunes-Domingo
1532;16:00;20:00;Lunes-Sábado
1533;16:00;17:00;Lunes-Viernes
1534;08:00;09:00;Lunes-Domingo
1535;11:00;12:00;Lunes-Sábado
1536;09:00;12:00;Lunes-Viernes
1537;20:00;24:00;Lunes-Viernes
1538;18:00;19:00;Lunes-Sábado
1539;13:00;16:00;Lunes-Viernes
1540;16:00;17:00;Lunes-Domingo
1541;05:00;07:00;Lunes-Domingo
1542;09:00;10:00;Lunes-Domingo
1543;15:00;17:00;Lunes-Domingo
1544;12:00;16:00;Lunes-Sábado
1545;21:00;24:00;Lunes-Viernes
1546;09:00;12:00;Lunes-Viernes
1547;02:00;03:00;Lunes-Domingo
1548;14:00;16:00;Lunes-Viernes
1549;22:00;24:00;Lunes-Domingo
1550;14:00;17:00;Lunes-Viernes
1551;17:00;22:00;Lunes-Sábado
1552;14:00;15:00;Lunes-Viernes
1553;14:00;16:00;Lunes-Viernes
1554;02:00;05:00;Lunes-Sábado
1555;01:00;07:00;Lunes-Sábado
1556;21:00;24:00;Lunes-Sábado
1557;14:00;15:00;Lunes-Domingo
1558;11:00;12:00;Lunes-Viernes
1559;16:00;17:00;Lunes-Domingo
1560;20:00;21:00;Lunes-Sábado
1561;05:00;07:00;Lunes-Sábado
1562;08:00;09:00;Lunes-Domingo
1563;19:00;20:00;Lunes-Domingo
1564;14:00;16:00;Lunes-Domingo
1565;00:00;24:00;Lunes-Sábado
1566;13:00;17:00;Lunes-Domingo
1567;14:00;16:00;Lunes-Domingo
1568;15:00;16:00;Lunes-Viernes
1569;13:00;17:00;Lunes-Viernes
1570;04:00;06:00;Lunes-Domingo
1571;01:00;04:00;Lunes-Viernes
1572;22:00;23:00;Lunes-Sábado
1573;14:00;18:00;Lunes-Sábado
1574;18:00;24:00;Lunes-Sábado
1575;03:00;05:00;Lunes-Domingo
1576;19:00;20:00;Lunes-Sábado
1577;17:00;23:00;Lunes-Sábado
1578;09:00;11:00;Lunes-Sábado
1579;19:00;21:00;Lunes-Sábado
1580;08:00;09:00;Lunes-Sábado
1581;08:00;11:00;Lunes-Viernes
1582;00:00;24:00;Lunes-Sábado
1583;15:00;21:00;Lunes-Sábado
1584;15:00;17:00;Lunes-Sábado
1585;06:00;07:00;Lunes-Sábado
1586;17:00;18:00;Lunes-Viernes
1587;17:00;18:00;Lunes-Domingo
1588;05:00;06:00;Lunes-Domingo
1589;03:00;04:00;Lunes-Sábado
1590;19:00;20:00;Lunes-Domingo
1591;21:00;23:00;Lunes-Domingo
1592;18:00;21:00;Lunes-Domingo
1593;00:00;24:00;Lunes-Sábado
1594;16:00;17:00;Lunes-Viernes
1595;10:00;12:00;Lunes-Sábado
1596;17:00;23:00;Lunes-Sábado
1597;03:00;04:00;Lunes-Sábado
1598;20:00;21:00;Lunes-Domingo
1599;11:00;12:00;Lunes-Sábado
1600;08:00;12:00;Lunes-Domingo
1601;17:00;23:00;Lunes-Domingo
1602;16:00;17:00;Lunes-Sábado
1603;04:00;05:00;Lunes-Sábado
1604;01:00;04:00;Lunes-Viernes
1605;03:00;07:00;Lunes-Domingo
1606;18:00;20:00;Lunes-Viernes
1607;13:00;18:00;Lunes-Domingo
1608;20:00;24:00;Lunes-Viernes
1609;02:00;06:00;Lunes-Domingo
1610;14:00;15:00;Lunes-Domingo
1611;09:00;11:00;Lunes-Viernes
1612;13:00;15:00;Lunes-Viernes
1613;23:00;24:00;Lunes-Sábado
1614;14:00;20:00;Lunes-Domingo
1615;13:00;16:00;Lunes-Domingo
1616;20:00;21:00;Lunes-Sábado
1617;20:00;21:00;Lunes-Domingo
1618;06:00;07:00;Lunes-Sábado
1619;12:00;14:00;Lunes-Viernes
1620;18:00;24:00;Lunes-Domingo
1621;03:00;04:00;Lunes-Domingo
1622;13:00;15:00;Lunes-Domingo
1623;01:00;06:00;Lunes-Viernes
1624;12:00;14:00;Lunes-Domingo
1625;00:00;04:00;Lunes-Domingo
1626;08:00;14:00;Lunes-Domingo
1627;14:00;18:00;Lunes-Viernes
1628;01:00;07:00;Lunes-Viernes
1629;11:00;13:00;Lunes-Sábado
1630;19:00;23:00;Lunes-Viernes
1631;17:00;23:00;Lunes-Viernes
1632;14:00;17:00;Lunes-Sábado
1633;15:00;20:00;Lunes-Domingo
1634;12:00;17:00;Lunes-Sábado
1635;15:00;16:00;Lunes-Sábado
1636;20:00;21:00;Lunes-Viernes
1637;20:00;21:00;Lunes-Domingo
1638;10:00;11:00;Lunes-Viernes
1639;15:00;16:00;Lunes-Sábado
1640;17:00;20:00;Lunes-Domingo
1641;06:00;07:00;Lunes-Domingo
1642;20:00;21:00;Lunes-Domingo
1643;23:00;24:00;Lunes-Domingo
1644;12:00;16:00;Lunes-Viernes
1645;02:00;07:00;Lunes-Sábado
1646;11:00;12:00;Lunes-Domingo
1647;09:00;12:00;Lunes-Domingo
1648;09:00;13:00;Lunes-Sábado
1649;10:00;12:00;Lunes-Domingo
1650;06:00;07:00;Lunes-Sábado
1651;11:00;12:00;Lunes-Sábado
1652;11:00;12:00;Lunes-Viernes
1653;12:00;16:00;Lunes-Sábado
1654;01:00;06:00;Lunes-Viernes
1655;16:00;17:00;Lunes-Sábado
1656;11:00;12:00;Lunes-Domingo
1657;11:00;17:00;Lunes-Domingo
1658;17:00;19:00;Lunes-Sábado
1659;06:00;07:00;Lunes-Domingo
1660;05:00;07:00;Lunes-Sábado
1661;12:00;16:00;Lunes-Sábado
1662;20:00;21:00;Lunes-Domingo
1663;21:00;23:00;Lunes-Viernes
1664;06:00;07:00;Lunes-Sábado
1665;23:00;24:00;Lunes-Viernes
1666;17:00;20:00;Lunes-Viernes
1667;00:00;05:00;Lunes-Domingo
1668;11:00;12:00;Lunes-Domingo
1669;15:00;16:00;Lunes-Viernes
1670;12:00;17:00;Lunes-Viernes
1671;09:00;11:00;Lunes-Viernes
1672;08:00;10:00;Lunes-Sábado
1673;20:00;21:00;Lunes-Domingo
1674;10:00;11:00;Lunes-Sábado
1675;15:00;17:00;Lunes-Viernes
1676;17:00;18:00;Lunes-Sábado
1677;13:00;15:00;Lunes-Domingo
1678;12:00;14:00;Lunes-Viernes
1679;08:00;12:00;Lunes-Viernes
1680;09:00;11:00;Lunes-Domingo
1681;15:00;16:00;Lunes-Sábado
1682;14:00;15:00;Lunes-Viernes
1683;19:00;22:00;Lunes-Sábado
1684;11:00;12:00;Lunes-Viernes
1685;08:00;14:00;Lunes-Domingo
1686;00:00;06:00;Lunes-Domingo
1687;15:00;20:00;Lunes-Viernes
1688;11:00;12:00;Lunes-Domingo
1689;23:00;24:00;Lunes-Viernes
1690;06:00;07:00;Lunes-Sábado
1691;22:00;23:00;Lunes-Viernes
1692;10:00;12:00;Lunes-Viernes
1693;08:00;11:00;Lunes-Viernes
1694;16:00;17:00;Lunes-Viernes
1695;20:00;24:00;Lunes-Viernes
1696;00:00;24:00;Lunes-Sábado
1697;10:00;16:00;Lunes-Viernes
1698;08:00;12:00;Lunes-Sábado
1699;14:00;16:00;Lunes-Viernes
1700;23:00;24:00;Lunes-Viernes
1701;00:00;24:00;Lunes-Domingo
1702;12:00;14:00;Lunes-Sábado
1703;12:00;14:00;Lunes-Sábado
1704;09:00;11:00;Lunes-Sábado
1705;16:00;17:00;Lunes-Viernes
1706;19:00;21:00;Lunes-Sábado
1707;00:00;24:00;Lunes-Domingo
1708;01:00;04:00;Lunes-Viernes
1709;06:00;07:00;Lunes-Viernes
1710;05:00;06:00;Lunes-Sábado
1711;20:00;21:00;Lunes-Domingo
1712;18:00;20:00;Lunes-Sábado
1713;18:00;19:00;Lunes-Viernes
1714;22:00;24:00;Lunes-Domingo
1715;19:00;20:00;Lunes-Viernes
1716;13:00;18:00;Lunes-Viernes
1717;16:00;17:00;Lunes-Domingo
1718;01:00;05:00;Lunes-Viernes
1719;11:00;12:00;Lunes-Sábado
1720;11:00;17:00;Lunes-Viernes
1721;19:00;20:00;Lunes-Domingo
1722;23:00;24:00;Lunes-Viernes
1723;18:00;22:00;Lunes-Domingo
1724;12:00;15:00;Lunes-Sábado
1725;19:00;23:00;Lunes-Domingo
1726;11:00;12:00;Lunes-Domingo
1727;12:00;14:00;Lunes-Domingo
1728;17:00;18:00;Lunes-Domingo
1729;21:00;24:00;Lunes-Viernes
1730;20:00;21:00;Lunes-Sábado
1731;18:00;19:00;Lunes-Sábado
1732;04:00;06:00;Lunes-Viernes
1733;11:00;13:00;Lunes-Sábado
1734;21:00;23:00;Lunes-Domingo
1735;21:00;24:00;Lunes-Viernes
1736;20:00;21:00;Lunes-Viernes
1737;12:00;13:00;Lunes-Sábado
1738;19:00;24:00;Lunes-Domingo
1739;10:00;12:00;Lunes-Viernes
1740;13:00;17:00;Lunes-Domingo
1741;10:00;11:00;Lunes-Domingo
1742;10:00;12:00;Lunes-Viernes
1743;12:00;15:00;Lunes-Domingo
1744;07:00;09:00;Lunes-Sábado
1745;00:00;24:00;Lunes-Viernes
1746;11:00;15:00;Lunes-Domingo
1747;18:00;21:00;Lunes-Domingo
1748;09:00;12:00;Lunes-Domingo
1749;19:00;23:00;Lunes-Domingo
1750;19:00;21:00;Lunes-Domingo
1751;23:00;24:00;Lunes-Sábado
1752;11:00;12:00;Lunes-Domingo
1753;23:00;24:00;Lunes-Sábado
1754;04:00;05:00;Lunes-Sábado
1755;01:00;03:00;Lunes-Sábado
1756;01:00;04:00;Lunes-Sábado
1757;19:00;20:00;Lunes-Sábado
1758;03:00;05:00;Lunes-Viernes
1759;10:00;11:00;Lunes-Sábado
1760;05:00;07:00;Lunes-Domingo
1761;20:00;21:00;Lunes-Domingo
1762;05:00;07:00;Lunes-Viernes
1763;11:00;12:00;Lunes-Sábado
1764;01:00;03:00;Lunes-Domingo
1765;11:00;12:00;Lunes-Viernes
1766;01:00;05:00;Lunes-Viernes
1767;18:00;23:00;Lunes-Viernes
1768;15:00;17:00;Lunes-Viernes
1769;21:00;24:00;Lunes-Domingo
1770;12:00;14:00;Lunes-Sábado
1771;14:00;16:00;Lunes-Domingo
1772;18:00;24:00;Lunes-Domingo
1773;09:00;10:00;Lunes-Viernes
1774;17:00;22:00;Lunes-Domingo
1775;20:00;21:00;Lunes-Domingo
1776;11:00;12:00;Lunes-Domingo
1777;22:00;24:00;Lunes-Viernes
1778;13:00;16:00;Lunes-Viernes
1779;23:00;24:00;Lunes-Viernes
1780;16:00;17:00;Lunes-Sábado
1781;05:00;07:00;Lunes-Sábado
1782;08:00;09:00;Lunes-Viernes
1783;16:00;20:00;Lunes-Domingo
1784;14:00;15:00;Lunes-Viernes
1785;07:00;08:00;Lunes-Sábado
1786;19:00;21:00;Lunes-Viernes
1787;05:00;06:00;Lunes-Domingo
1788;22:00;23:00;Lunes-Viernes
1789;15:00;16:00;Lunes-Domingo
1790;12:00;15:00;Lunes-Viernes
1791;00:00;24:00;Lunes-Domingo
1792;20:00;24:00;Lunes-Domingo
1793;12:00;13:00;Lunes-Viernes
1794;08:00;12:00;Lunes-Viernes
1795;00:00;24:00;Lunes-Sábado
1796;15:00;17:00;Lunes-Sábado
1797;20:00;21:00;Lunes-Viernes
1798;03:00;06:00;Lunes-Domingo
1799;13:00;16:00;Lunes-Viernes
1800;12:00;16:00;Lunes-Domingo
1801;00:00;02:00;Lunes-Viernes
1802;21:00;24:00;Lunes-Sábado
1803;16:00;19:00;Lunes-Viernes
1804;13:00;16:00;Lunes-Viernes
1805;10:00;11:00;Lunes-Domingo
1806;18:00;20:00;Lunes-Viernes
1807;01:00;07:00;Lunes-Domingo
1808;00:00;24:00;Lunes-Viernes
1809;14:00;17:00;Lunes-Viernes
1810;20:00;21:00;Lunes-Domingo
1811;11:00;15:00;Lunes-Viernes
1812;05:00;07:00;Lunes-Domingo
1813;03:00;07:00;Lunes-Sábado
1814;19:00;21:00;Lunes-Domingo
1815;10:00;14:00;Lunes-Domingo
1816;00:00;01:00;Lunes-Domingo
1817;22:00;23:00;Lunes-Viernes
1818;16:00;17:00;Lunes-Sábado
1819;20:00;21:00;Lunes-Domingo
1820;20:00;21:00;Lunes-Domingo
1821;00:00;24:00;Lunes-Sábado
1822;10:00;13:00;Lunes-Sábado
1823;15:00;16:00;Lunes-Viernes
1824;22:00;24:00;Lunes-Sábado
1825;18:00;21:00;Lunes-Sábado
1826;05:00;06:00;Lunes-Sábado
1827;13:00;17:00;Lunes-Sábado
1828;14:00;17:00;Lunes-Viernes
1829;23:00;24:00;Lunes-Sábado
1830;13:00;17:00;Lunes-Viernes
1831;23:00;24:00;Lunes-Sábado
1832;18:00;24:00;Lunes-Sábado
1833;12:00;18:00;Lunes-Domingo
1834;20:00;21:00;Lunes-Sábado
1835;07:00;12:00;Lunes-Domingo
1836;16:00;17:00;Lunes-Viernes
1837;08:00;10:00;Lunes-Viernes
1838;10:00;16:00;Lunes-Viernes
1839;11:00;12:00;Lunes-Sábado
1840;02:00;06:00;Lunes-Viernes
1841;11:00;13:00;Lunes-Sábado
1842;17:00;19:00;Lunes-Viernes
1843;14:00;17:00;Lunes-Viernes
1844;11:00;12:00;Lunes-Viernes
1845;17:00;18:00;Lunes-Domingo
1846;22:00;24:00;Lunes-Sábado
1847;08:00;11:00;Lunes-Sábado
1848;11:00;13:00;Lunes-Domingo
1849;09:00;11:00;Lunes-Viernes
1850;20:00;22:00;Lunes-Domingo
1851;20:00;22:00;Lunes-Domingo
1852;04:00;07:00;Lunes-Sábado
1853;14:00;15:00;Lunes-Sábado
1854;08:00;10:00;Lunes-Domingo
1855;10:00;12:00;Lunes-Sábado
1856;20:00;22:00;Lunes-Sábado
1857;00:00;24:00;Lunes-Sábado
1858;06:00;07:00;Lunes-Domingo
1859;02:00;03:00;Lunes-Viernes
1860;05:00;07:00;Lunes-Sábado
1861;02:00;05:00;Lunes-Viernes
1862;10:00;12:00;Lunes-Viernes
1863;19:00;24:00;Lunes-Sábado
1864;10:00;11:00;Lunes-Sábado
1865;14:00;15:00;Lunes-Sábado
1866;09:00;10:00;Lunes-Viernes
1867;01:00;03:00;Lunes-Domingo
1868;14:00;15:00;Lunes-Viernes
1869;01:00;06:00;Lunes-Sábado
1870;15:00;17:00;Lunes-Domingo
1871;15:00;16:00;Lunes-Domingo
1872;19:00;22:00;Lunes-Viernes
1873;05:00;06:00;Lunes-Domingo
1874;00:00;04:00;Lunes-Domingo
1875;10:00;11:00;Lunes-Sábado
1876;13:00;16:00;Lunes-Sábado
1877;09:00;12:00;Lunes-Sábado
1878;11:00;12:00;Lunes-Sábado
1879;17:00;19:00;Lunes-Viernes
1880;10:00;13:00;Lunes-Sábado
1881;21:00;22:00;Lunes-Sábado
1882;15:00;17:00;Lunes-Sábado
1883;04:00;05:00;Lunes-Sábado
1884;12:00;17:00;Lunes-Domingo
1885;22:00;23:00;Lunes-Sábado
1886;12:00;15:00;Lunes-Sábado
1887;22:00;24:00;Lunes-Sábado
1888;14:00;17:00;Lunes-Domingo
1889;16:00;17:00;Lunes-Viernes
1890;10:00;12:00;Lunes-Viernes
1891;13:00;16:00;Lunes-Viernes
1892;00:00;24:00;Lunes-Sábado
1893;10:00;11:00;Lunes-Sábado
1894;14:00;15:00;Lunes-Sábado
1895;11:00;14:00;Lunes-Viernes
1896;09:00;12:00;Lunes-Viernes
1897;08:00;11:00;Lunes-Viernes
1898;19:00;22:00;Lunes-Sábado
1899;05:00;06:00;Lunes-Sábado
1900;06:00;07:00;Lunes-Sábado
1901;15:00;16:00;Lunes-Domingo
1902;11:00;12:00;Lunes-Domingo
1903;09:00;11:00;Lunes-Sábado
1904;08:00;12:00;Lunes-Viernes
1905;19:00;24:00;Lunes-Domingo
1906;16:00;17:00;Lunes-Domingo
1907;01:00;02:00;Lunes-Domingo
1908;07:00;10:00;Lunes-Viernes
1909;11:00;12:00;Lunes-Domingo
1910;09:00;13:00;Lunes-Viernes
1911;14:00;15:00;Lunes-Sábado
1912;11:00;12:00;Lunes-Domingo
1913;10:00;12:00;Lunes-Sábado
1914;21:00;24:00;Lunes-Domingo
1915;22:00;23:00;Lunes-Domingo
1916;17:00;23:00;Lunes-Sábado
1917;13:00;15:00;Lunes-Domingo
1918;06:00;07:00;Lunes-Sábado
1919;08:00;11:00;Lunes-Sábado
1920;10:00;16:00;Lunes-Viernes
1921;13:00;15:00;Lunes-Sábado
1922;23:00;24:00;Lunes-Domingo
1923;05:00;06:00;Lunes-Domingo
1924;15:00;16:00;Lunes-Viernes
1925;21:00;23:00;Lunes-Sábado
1926;09:00;11:00;Lunes-Sábado
1927;04:00;05:00;Lunes-Viernes
1928;12:00;13:00;Lunes-Viernes
1929;23:00;24:00;Lunes-Viernes
1930;09:00;11:00;Lunes-Sábado
1931;18:00;20:00;Lunes-Viernes
1932;21:00;23:00;Lunes-Domingo
1933;13:00;16:00;Lunes-Sábado
1934;00:00;24:00;Lunes-Viernes
1935;15:00;17:00;Lunes-Domingo
1936;07:00;13:00;Lunes-Sábado
1937;11:00;12:00;Lunes-Sábado
1938;20:00;22:00;Lunes-Sábado
1939;15:00;16:00;Lunes-Domingo
1940;20:00;23:00;Lunes-Domingo
1941;10:00;11:00;Lunes-Sábado
1942;15:00;16:00;Lunes-Sábado
1943;04:00;06:00;Lunes-Domingo
1944;09:00;12:00;Lunes-Sábado
1945;09:00;11:00;Lunes-Domingo
1946;03:00;06:00;Lunes-Viernes
1947;11:00;12:00;Lunes-Domingo
1948;20:00;22:00;Lunes-Sábado
1949;15:00;17:00;Lunes-Viernes
1950;10:00;13:00;Lunes-Domingo
1951;00:00;04:00;Lunes-Viernes
1952;17:00;19:00;Lunes-Sábado
1953;08:00;10:00;Lunes-Viernes
1954;17:00;21:00;Lunes-Domingo
1955;12:00;15:00;Lunes-Sábado
1956;20:00;21:00;Lunes-Domingo
1957;20:00;24:00;Lunes-Domingo
1958;12:00;16:00;Lunes-Sábado
1959;05:00;07:00;Lunes-Domingo
1960;13:00;16:00;Lunes-Viernes
1961;13:00;16:00;Lunes-Domingo
1962;12:00;13:00;Lunes-Sábado
1963;06:00;07:00;Lunes-Sábado
1964;08:00;09:00;Lunes-Viernes
1965;18:00;19:00;Lunes-Domingo
1966;15:00;16:00;Lunes-Domingo
1967;23:00;24:00;Lunes-Sábado
1968;18:00;23:00;Lunes-Sábado
1969;19:00;20:00;Lunes-Domingo
1970;08:00;12:00;Lunes-Sábado
1971;12:00;15:00;Lunes-Viernes
1972;12:00;16:00;Lunes-Domingo
1973;00:00;24:00;Lunes-Sábado
1974;03:00;07:00;Lunes-Viernes
1975;18:00;21:00;Lunes-Domingo
1976;11:00;12:00;Lunes-Sábado
1977;01:00;05:00;Lunes-Sábado
1978;08:00;10:00;Lunes-Viernes
1979;20:00;21:00;Lunes-Sábado
1980;08:00;12:00;Lunes-Viernes
1981;11:00;12:00;Lunes-Viernes
1982;03:00;05:00;Lunes-Sábado
1983;06:00;07:00;Lunes-Viernes
1984;19:00;23:00;Lunes-Domingo
1985;16:00;17:00;Lunes-Viernes
1986;04:00;05:00;Lunes-Viernes
1987;13:00;16:00;Lunes-Viernes
1988;02:00;03:00;Lunes-Viernes
1989;13:00;14:00;Lunes-Sábado
1990;10:00;11:00;Lunes-Domingo
1991;15:00;16:00;Lunes-Domingo
1992;00:00;24:00;Lunes-Domingo
1993;12:00;13:00;Lunes-Viernes
1994;11:00;17:00;Lunes-Sábado
1995;17:00;21:00;Lunes-Domingo
1996;20:00;23:00;Lunes-Viernes
1997;13:00;16:00;Lunes-Viernes
1998;10:00;11:00;Lunes-Viernes
1999;10:00;11:00;Lunes-Viernes
2000;06:00;07:00;Lunes-Domingo
2001;18:00;23:00;Lunes-Domingo
2002;21:00;22:00;Lunes-Domingo
2003;09:00;12:00;Lunes-Viernes
2004;06:00;07:00;Lunes-Sábado
2005;15:00;17:00;Lunes-Sábado
2006;18:00;20:00;Lunes-Sábado
2007;05:00;06:00;Lunes-Viernes
2008;00:00;04:00;Lunes-Viernes
2009;12:00;17:00;Lunes-Sábado
2010;11:00;12:00;Lunes-Viernes
2011;19:00;23:00;Lunes-Viernes
2012;05:00;06:00;Lunes-Domingo
2013;20:00;21:00;Lunes-Sábado
2014;18:00;20:00;Lunes-Viernes
2015;08:00;11:00;Lunes-Viernes
2016;00:00;24:00;Lunes-Sábado
2017;18:00;19:00;Lunes-Viernes
2018;07:00;11:00;Lunes-Sábado
2019;14:00;16:00;Lunes-Domingo
2020;08:00;11:00;Lunes-Domingo
2021;19:00;22:00;Lunes-Sábado
2022;13:00;17:00;Lunes-Sábado
2023;09:00;11:00;Lunes-Viernes
2024;10:00;13:00;Lunes-Sábado
2025;14:00;16:00;Lunes-Sábado
2026;11:00;12:00;Lunes-Viernes
2027;00:00;05:00;Lunes-Domingo
2028;16:00;17:00;Lunes-Sábado
2029;10:00;11:00;Lunes-Viernes
2030;18:00;21:00;Lunes-Sábado
2031;20:00;22:00;Lunes-Sábado
2032;13:00;14:00;Lunes-Domingo
2033;13:00;17:00;Lunes-Viernes
2034;21:00;22:00;Lunes-Sábado
2035;05:00;06:00;Lunes-Viernes
2036;13:00;16:00;Lunes-Domingo
2037;00:00;02:00;Lunes-Domingo
2038;07:00;09:00;Lunes-Viernes
2039;21:00;22:00;Lunes-Domingo
2040;10:00;11:00;Lunes-Domingo
2041;00:00;24:00;Lunes-Sábado
