cafeteria_id;country;name;latitude;longitude
1998;Colombia;Caffeina;46726675;-740708579
1999;Colombia;Juan Valdez Café;46685087;-740568863
2000;Colombia;Juan Pablos Caffe;46639811;-740593041
2001;Colombia;Cafeteria Sion;46629351;-740580834
2002;Colombia;Caffe La Vid Maria C.;46630729;-740616115
2003;Colombia;El Bosque;46643915;-740652304
2004;Colombia;Onces Y Variedades LA 76;46649866;-740627031
2005;Colombia;La Casa del Artesano;47409255;-740330043
2006;Colombia;El Rinconcito Ideal;47412873;-740332776
2007;Colombia;Bocados Express;46836038;-740919178
2008;Colombia;Fruteria y Cafeteria;46852726;-740936167
2009;Colombia;Castelao;46745397;-740727271
2010;Colombia;Cafetería;46791780;-741005038
2011;Colombia;Cafetería A.D.;46842738;-740941778
2012;Colombia;Pati;46769698;-740962614
2013;Colombia;Orígen Chicha y Café;46319454;-740836410
2014;Colombia;Sandwich Maestro;46321104;-740835822
2015;Colombia;Duo Café;46728593;-741002316
2016;Colombia;Cefeteria Java Cafe;46692618;-740675039
2017;Colombia;Delicias LA 78;46708720;-740681422
2018;Colombia;Los Medina;46654789;-740653496
2019;Colombia;Paula Andrea;46686601;-740662858
2020;Colombia;Cafeteria Y Cigarreria;46708309;-740683609
2021;Colombia;Coffe Cream;46699147;-740669166
2022;Colombia;Manantial;46677714;-741069108
2023;Colombia;CAFE NOE;71640394;-754390966
2024;Colombia;Caffe y Caffe;46603454;-740733937
2025;Colombia;In A Mug;47224423;-740435432
2026;Colombia;Mi Dulce Antojito;46703328;-741063835
2027;Colombia;Panadería Y Cafeteria LA 28;46700166;-740648941
2028;Colombia;Violeta Café;46695391;-741048007
2029;Colombia;Cafe Bar Classic;48155923;-756983302
2030;Colombia;Cafe Victoria;46799263;-741096205
2031;Colombia;Tostao’;47226314;-740446486
2032;Colombia;Zenú;46758025;-740728296
2033;Colombia;Capuchinet Cafe;48098881;-741004839
2034;Colombia;Mileidy;46578152;-740751605
2035;Colombia;Cerveceros;47003179;-741029116
2036;Colombia;Al Agua Patos;46904761;-740506334
2037;Colombia;Café Bar la Española;64863923;-753950132
2038;Colombia;Tosta'o;47161858;-740599017
2039;Colombia;Tostao’;47161952;-740600197
2040;Colombia;Tostao’;47183859;-740345561
2041;Colombia;Tostao’;47193005;-740572233
2042;Colombia;Cafetería La Malagueña;47016945;-740988045
2043;Colombia;Coffee Shop La Clé;46608459;-740731310
2044;Colombia;Lavaseco;46729847;-740678739
2045;Colombia;Café Curicso;46993657;-740919686
2046;Colombia;Mandala;46751286;-740610975
2047;Colombia;Salon de Onces Emmanuel;46916482;-740980951
2048;Colombia;Tostao’;46913941;-740983158
2049;Colombia;Lyl;47145855;-740563111
2050;Colombia;Cafexpress;46916637;-740955221
2051;Colombia;Cafe La Hueria;46753518;-740623524
2052;Colombia;Surtidora Polo Club;46735556;-740630086
2053;Colombia;Tostao’;47239113;-740624625
2054;Colombia;Tostao’;46948210;-740494923
2055;Colombia;Station Coffee Good;46705376;-740641718
2056;Colombia;Delicia de los Alpes;47437635;-740448811
2057;Colombia;Libre;46878952;-740693715
2058;Colombia;Dónde Lucho;71641889;-754390589
2059;Colombia;Delichicks;46848095;-740650494
2060;Colombia;La Bagettina;47492859;-740432529
2061;Colombia;Cafeteria;46862309;-740655650
2062;Colombia;La Rochelle;47190375;-740407666
2063;Colombia;La Huerta Organica;46881720;-740695381
2064;Colombia;Monkys;46834302;-740650654
2065;Colombia;Comida Rapida;46838394;-740650313
2066;Colombia;Mary;46855281;-740648091
2067;Colombia;Fruty Caffe Rio;46859680;-740647442
2068;Colombia;Cafeteria la 82;46945212;-741039083
2069;Colombia;Agara;46960813;-741052650
2070;Colombia;Boranda;46967480;-741021373
2071;Colombia;La Rio Ja;46943642;-740960943
2072;Colombia;La Gran Ensalada;47006288;-741008054
2073;Colombia;Cafeteria;59896991;-729121595
2074;Colombia;Cafetería;59885727;-729129269
2075;Colombia;Cigarreria Cafeteria La Gran Manzana 3;46555474;-740766723
2076;Colombia;Tostao’;46979761;-740691883
2077;Colombia;J.B. 76;46972215;-740986599
2078;Colombia;Cafeteria Cigarreria ELI;46552797;-740759093
2079;Colombia;Tostao’;46938570;-740671890
2080;Colombia;Cafetería Ricuras Huilenses;47227014;-740921417
2081;Colombia;Los Pachos;47213275;-740525899
2082;Colombia;Tostao’;47068839;-741068209
2083;Colombia;Wimpy's;47086256;-741042148
2084;Colombia;Exito;47224837;-740584689
2085;Colombia;Succo;47219936;-740521493
2086;Colombia;Café Real;47063635;-740985777
2087;Colombia;Disney Kids;47049629;-741041321
2088;Colombia;Primavera;47049695;-741039278
2089;Colombia;Vegan Fit;46304493;-740821572
2090;Colombia;Wanna;46841283;-740618003
2091;Colombia;Cigarreria Piter;46273316;-740786995
2092;Colombia;Tipicas;46465453;-740928763
2093;Colombia;Cafe Delicious;46867735;-740600690
2094;Colombia;Tostao’;47325127;-740987157
2095;Colombia;Cafe & Maniares;46555883;-740685491
2096;Colombia;Caraniba!;46500067;-740658665
2097;Colombia;Cafe Montaña Roja;46505674;-740687867
2098;Colombia;Comipastel MT;47138029;-740997378
2099;Colombia;Arman Ruiz Café Bar;46509228;-740708067
2100;Colombia;Priamo Spresso;47138927;-740539025
2101;Colombia;Ciudadela Mix;47235026;-741106524
2102;Colombia;Sabor & Sazon;46542113;-740704077
2103;Colombia;Cafe Blabia;46499134;-740673153
2104;Colombia;Tostadora de Cafe;47063462;-741101061
2105;Colombia;Wimpy's;47036270;-741098657
2106;Colombia;Jorge y Gloria Café;47055957;-741084279
2107;Colombia;Tostao’;47052402;-741072820
2108;Colombia;Budapest;46916873;-741073517
2109;Colombia;Patti;46868737;-741030087
2110;Colombia;Coffee Pane;46870649;-741028667
2111;Colombia;Santa Helenita;46921280;-741017818
2112;Colombia;Mercafe;46917914;-741023123
2113;Colombia;San Remo;46607363;-741021829
2114;Colombia;Tostao’;46915326;-740569764
2115;Colombia;La Merienda Expres de la 64;46514051;-740630700
2116;Colombia;Panderos del Valle;46512646;-740630939
2117;Colombia;Almojabanas el Antojo;46512458;-740630948
2118;Colombia;Tostao’;46497626;-740663630
2119;Colombia;Servitienda Greco;46549508;-741019511
2120;Colombia;Cafetería La Campiña;46551480;-740703513
2121;Colombia;Tostao';46431788;-740655948
2122;Colombia;Nativos;46438391;-740654642
2123;Colombia;Fussion;46493487;-740901229
2124;Colombia;Café de Color;46470920;-740869754
2125;Colombia;Despensa Ganadera;46470441;-740868571
2126;Colombia;Ricuras J.P;46479783;-740645642
2127;Colombia;Bananas;46479000;-740641826
2128;Colombia;Dely 60;46469883;-740643084
2129;Colombia;Fruty Express;46504692;-740642857
2130;Colombia;Ambar Coffee;46426957;-740737069
2131;Colombia;Aroma y Color;46492419;-740730724
2132;Colombia;CAFETERIA BAR LA 55;46425980;-740648029
2133;Colombia;Empanadas;46431892;-740626230
2134;Colombia;Lo Mejor de la 57;46436540;-740631244
2135;Colombia;La Estacion Café Chapinero;46469847;-740605368
2136;Colombia;Fruteria Y Cafeteria De La 62;46485221;-740631980
2137;Colombia;La Papayita;46460303;-740625252
2138;Colombia;La Fábrika;46461820;-740628546
2139;Colombia;Tipicas empanadas;46463786;-740632659
2140;Colombia;Cafetería la 57;46442984;-740685638
2141;Colombia;Super Frutas;46476481;-740635875
2142;Colombia;Super Empanadas;46472575;-740628061
2143;Colombia;Cafe Sirápe;46460404;-740622692
2144;Colombia;Chante;46460836;-740623505
2145;Colombia;Pan de Nobles;46461212;-740624245
2146;Colombia;Delicias de la 58;46454671;-740642982
2147;Colombia;Café OMA;46397575;-740653233
2148;Colombia;El Gustazo;46432771;-740646599
2149;Colombia;Cigarrería y Cafetería;46409493;-740647122
2150;Colombia;Sandwich & Coffee Shop;46315737;-740753317
2151;Colombia;Café Bliss;46309661;-740753420
2152;Colombia;Punto 53;46409775;-740650499
2153;Colombia;Power Up smart snaks;46643747;-740568279
2154;Colombia;Cefeteria San Gabriel;46221916;-740681713
2155;Colombia;Como & Gozo;46217267;-740682945
2156;Colombia;Reposteria;46204104;-740685368
2157;Colombia;Otoño Café;46196353;-740687209
2158;Colombia;Café Studio;46196441;-740688403
2159;Colombia;Sapillas;46202799;-740699656
2160;Colombia;Mr. Smoothie;46398849;-740741808
2161;Colombia;Tostao’;46345527;-740751195
2162;Colombia;Madrieria;46413765;-740741928
2163;Colombia;Heladería Tropical;66818831;-752196678
2164;Colombia;Two Taller café Bicis;46369967;-740749186
2165;Colombia;Greeen Berry;46348007;-740753292
2166;Colombia;Donde Chiky;46410880;-740757575
2167;Colombia;Jaigal Express;46408154;-740739896
2168;Colombia;El Girasol;46370423;-740709232
2169;Colombia;Cafetería Lucy;46357086;-740734433
2170;Colombia;Bunuelin;46356702;-740734488
2171;Colombia;Sarita;46343941;-740736862
2172;Colombia;La Café;46315734;-740745678
2173;Colombia;Ala Invasi?n;46375900;-740700017
2174;Colombia;La Bonca;46377101;-740699842
2175;Colombia;Adaia;47037952;-741226597
2176;Colombia;Carbon Factory;46417536;-740773838
2177;Colombia;Pan Dorado;46408737;-740755648
2178;Colombia;Cafetería San Isidro;46383267;-740726102
2179;Colombia;El Gran Pan De Dios;46368663;-740699303
2180;Colombia;Manaris;46370537;-740699013
2181;Colombia;Sabrosita;46329000;-740690848
2182;Colombia;Empanaditas;46437247;-740776922
2183;Colombia;Tostao’;46436080;-740770170
2184;Colombia;Billares y Cafetería Buenavista;48551506;-756562705
2185;Colombia;Coffee Brewing;45365232;-756691226
2186;Colombia;buñuelos la 17;47510935;-759196066
2187;Colombia;Delicias de la arboleda;50618436;-754971065
2188;Colombia;Choco Helados;47017101;-741301053
2189;Colombia;Quesos & Yogurt;47051234;-741178105
2190;Colombia;Torito's Coffee Shop;46397628;-740673703
2191;Colombia;Trigo Miel;46431762;-740688100
2192;Colombia;Empanada Rica;47036694;-741165852
2193;Colombia;Bugs Bonny;47022152;-741168022
2194;Colombia;Steven's Pan;47052864;-741258245
2195;Colombia;Yog You;104238330;-755511077
2196;Colombia;Frutisima;47112860;-741245405
2197;Colombia;Mer Carnes;47117297;-741242213
2198;Colombia;El Triunfo;47101493;-741227389
2199;Colombia;Panificadora;47125233;-741210756
2200;Colombia;Lizkapan;47146374;-741189415
2201;Colombia;Indupan Leo;47147969;-741192442
2202;Colombia;La Dote Villa;47159881;-741214211
2203;Colombia;El Gran Baguet;47155699;-741228178
2204;Colombia;El Imperio del Pacifico II;47159468;-741232134
2205;Colombia;Emba Jada Del Pacifico;47160944;-741234075
2206;Colombia;Miretta;47166180;-741236099
2207;Colombia;Wimras;47170747;-741230533
2208;Colombia;Típicas Del Valle;47194669;-741211704
2209;Colombia;Surtidora de Aves;47190605;-741226000
2210;Colombia;La Cose Dora;47176619;-741243233
2211;Colombia;Biensestar;47195571;-741313090
2212;Colombia;Uni Carnes;47195743;-741304020
2213;Colombia;Maye;47051498;-741239742
2214;Colombia;Del Buen Corte;47051110;-741250581
2215;Colombia;Chorizos al Carbon;47077357;-741264943
2216;Colombia;Carnes Angelos;47102811;-741225390
2217;Colombia;La Amistad;47143572;-741184060
2218;Colombia;Pizzabella;47197039;-741308608
2219;Colombia;Tostao’;45998602;-740947178
2220;Colombia;Starbucks;61992055;-755750654
2221;Colombia;Starbucks;62072914;-755718095
2222;Colombia;Kiosko;66814948;-752192711
2223;Colombia;Cabina Literaria;62438718;-755968940
2224;Colombia;Tostao’;46289546;-740728763
2225;Colombia;Bon Voyage Cafe;46324555;-740947444
2226;Colombia;Cafeteria;46057303;-740738248
2227;Colombia;Tostao’;46041445;-740703101
2228;Colombia;La Candelaria;45979403;-740691705
2229;Colombia;Donde El Flaco;45977164;-740692712
2230;Colombia;Camaleón Restaurante Café Bar;46035438;-740680916
2231;Colombia;Duocafé;45989279;-740706077
2232;Colombia;Café Berlin;46008564;-740679888
2233;Colombia;Qinta;46050767;-740698796
2234;Colombia;Cafeteria y Fruteria Tatis La 19;46060423;-740722862
2235;Colombia;Coffee Break;46033239;-740762741
2236;Colombia;Cafeteria Recargas;45929814;-740796719
2237;Colombia;Cafeteria;45918037;-740886212
2238;Colombia;Juan Valdez Café;46154124;-740698866
2239;Colombia;Starbucks;46153663;-740699090
2240;Colombia;Cafetería Extacion Purto 7;45913922;-740793196
2241;Colombia;Panadernda;46098746;-740925040
2242;Colombia;Monterrey;46106275;-740934276
2243;Colombia;Club de Ajedrez Los Peones;62515553;-755653110
2244;Colombia;EL CHAMIZO;66779512;-758114194
2245;Colombia;Fragopan;45846655;-740931794
2246;Colombia;Cafetería El Progreso;45837479;-741015546
2247;Colombia;Cafetería J Deicy;45831686;-741009752
2248;Colombia;Cafetería y Sandwichería JM;45793598;-740993276
2249;Colombia;Donde Fercho;46119926;-740721514
2250;Colombia;Punto inca;46118020;-740723189
2251;Colombia;Mandarina;46113669;-740727380
2252;Colombia;Donde Alex;46092419;-740745051
2253;Colombia;Yasuri;46082625;-740752803
2254;Colombia;Bunuelada de la 12;46042464;-740802076
2255;Colombia;Los Pachecos;46111948;-740855538
2256;Colombia;Chori Sopas;45726274;-740984969
2257;Colombia;La Despensa;45728204;-740987359
2258;Colombia;El Mono;67081381;-730172904
2259;Colombia;Aquarius Market Café;125855526;-816945231
2260;Colombia;Restaurante Cafeteria;46169303;-740813701
2261;Colombia;Cafeteria La Nocional 1A;46024937;-740876769
2262;Colombia;el gran surtidor dela 24;46136208;-740752056
2263;Colombia;Cigarreria Donde El Vecino;46110723;-740738361
2264;Colombia;Cafeteria Bar Pipe;46110287;-740759127
2265;Colombia;Maber;45904199;-741095200
2266;Colombia;Cigarreria La Estrella;45971667;-741139443
2267;Colombia;Mis Delicias;45716609;-740954609
2268;Colombia;La Embajadora;46169044;-741136811
2269;Colombia;Variedades Rosi;46197697;-741120958
2270;Colombia;Restaurante 8 FM;46199042;-741107861
2271;Colombia;Comidas Rapidas Lecoco;46197773;-741106370
2272;Colombia;Cafeteria Mi Gran Santander;45846463;-741056978
2273;Colombia;Cafeteria La 24;45888485;-741037299
2274;Colombia;Pasteleria Latina;45890235;-741040940
2275;Colombia;Los Leones del Sabor;45889335;-741041969
2276;Colombia;Tatys;45856317;-741078057
2277;Colombia;Rikuwa;45852924;-741091267
2278;Colombia;Minimercado de Miguelito;45856356;-741087407
2279;Colombia;Dagotá;71295751;-735687193
2280;Colombia;El Trigal de la 28;45792587;-741081195
2281;Colombia;Restaurante Maduros;46931339;-740511099
2282;Colombia;Folklore;104223799;-755506665
2283;Colombia;Caffe Expres;45742414;-740932913
2284;Colombia;Panadería y Cafeteria la Fortuna;45508039;-740911721
2285;Colombia;Ely;104200615;-755475908
2286;Colombia;Auxiliar en Enfermeria;45540090;-740919372
2287;Colombia;Delicias Del Santa Fe Cafetería;46130586;-740770624
2288;Colombia;Cafe & Licor;46034294;-740882659
2289;Colombia;Canelo;65577622;-758293564
2290;Colombia;Trigo & Mana;45423470;-740871012
2291;Colombia;Cafetería y Salsamentaria H&G;62252939;-755987665
2292;Colombia;Como en casa;62254052;-755990498
2293;Colombia;Cafeteria El Abuelo;46047485;-740836244
2294;Colombia;Tavonay;62253462;-755988835
2295;Colombia;La 21;46041723;-740900142
2296;Colombia;Cafeteria El Punto 80;46899714;-740834893
2297;Colombia;Cafeteria Donde Leon;46823851;-740645163
2298;Colombia;Amigos Luna;46817192;-740646168
2299;Colombia;casa dulce;46818271;-740653029
2300;Colombia;Fruteria & Cafeteria;46305477;-740871925
2301;Colombia;Tostao’;46332555;-740876676
2302;Colombia;Don Pollo;45419834;-740871870
2303;Colombia;Global Cafe;46323807;-740875056
2304;Colombia;Star;46315284;-740859829
2305;Colombia;cigarrera y cafeteria El Imperio A.S.C.;46822196;-740660497
2306;Colombia;La Chispita Roja;45406248;-740899387
2307;Colombia;Cafatería Las Natas;45863825;-740993791
2308;Colombia;Panadería Cafatería Yefrid;45851418;-740984087
2309;Colombia;Fruitería Cafeteriía Tropical ML;45882097;-741010788
2310;Colombia;Orígen Café y Canela;45872751;-741004219
2311;Colombia;Caffetería Coffe Time;45878182;-741025438
2312;Colombia;Cafeteria Los Pinos;46323610;-740946205
2313;Colombia;Frutos Coffee;46522256;-740618426
2314;Colombia;Pento Nectar Cafe;45893170;-741056135
2315;Colombia;City Pizza Cafe;46506655;-740626086
2316;Colombia;Café OMA;46325420;-740905631
2317;Colombia;Tostao’;46309334;-740930525
2318;Colombia;Panadería y Cafateria La Gran Esperanza;45890993;-741021076
2319;Colombia;Pan y Cafe Saenz;45915665;-741044067
2320;Colombia;Mercaverduras J.D;45916316;-741044630
2321;Colombia;El Buen Gusto;45895692;-741076349
2322;Colombia;La Primavera;45896321;-741076433
2323;Colombia;Tienda Marina;45895799;-741070395
2324;Colombia;Café de la Reserva;45973119;-740709385
2325;Colombia;Panadería la Espiga Dorada;45437292;-740887207
2326;Colombia;La Gran Delicia;46276999;-740910092
2327;Colombia;Mil Salones;46273136;-740910446
2328;Colombia;Buen Manjar;45644674;-741013613
2329;Colombia;Cafe Bochica Express;46269600;-740910806
2330;Colombia;Fruteria Y Cafeteria;46268217;-740910860
2331;Colombia;Espresso;46303210;-741143643
2332;Colombia;Tostao';46830832;-740527642
2333;Colombia;Mustafan;45526315;-741397681
2334;Colombia;Cafeteria La Moni's;45612787;-741271541
2335;Colombia;Mysteria;46763984;-740529304
2336;Colombia;Juan Valdez Café;46592615;-741080406
2337;Colombia;Cafetería La Libre Alternativa;46684726;-741041847
2338;Colombia;Futbols Cafeteria;46256954;-741043537
2339;Colombia;Tienda de café;46301155;-741087969
2340;Colombia;Los Gallos;56330442;-735220554
2341;Colombia;Fuente de Soda Abba;46315083;-741104708
2342;Colombia;Portparts De Colombia;46316462;-741080962
2343;Colombia;Colombianisimo;46637153;-741223105
2344;Colombia;Sabrosa's Food;46637812;-741222376
2345;Colombia;Sensación;46639172;-741220944
2346;Colombia;Maria Maria;46647318;-741211877
2347;Colombia;Sabor y Carbon;46232559;-741033867
2348;Colombia;Desayunos Almuenzos Pescaderia;46233667;-741035135
2349;Colombia;La Sultana;46146157;-740971365
2350;Colombia;Milenium Caffe;46642331;-741220912
2351;Colombia;Calu;46049082;-741059840
2352;Colombia;Alejandra;46041207;-741052168
2353;Colombia;La Tarta;46941320;-740309837
2354;Colombia;Los Trigales De Villa Adriana;46114063;-741301427
2355;Colombia;Cafeteria;46082552;-741366900
2356;Colombia;El Atrio Frutería y Cafeteria;55321730;-733610627
2357;Colombia;Zapatoca;46094784;-741125401
2358;Colombia;La Fonda Cafe Bar;45985484;-740999871
2359;Colombia;Cafetería El Tio;46188053;-741021273
2360;Colombia;Andrestio;46145484;-741038049
2361;Colombia;Cafeteria Variedades;46159261;-741067906
2362;Colombia;La Grand Turquesa;46058629;-741123407
2363;Colombia;Punto 57;46317762;-741062046
2364;Colombia;Cafeteria Grumpy;46108725;-741325278
2365;Colombia;La Arepa Quesuda;46132429;-740969234
2366;Colombia;El Barista;48056858;-756828645
2367;Colombia;El Palacio Del Pan L&L;46206407;-741262418
2368;Colombia;Las Oflicas;46181245;-741293281
2369;Colombia;Flor del Valle;46154592;-741333117
2370;Colombia;La Gallina Dorada;46067797;-741285005
2371;Colombia;Panadería y Cafetería La Sexta S T;46262609;-741225971
2372;Colombia;El Pan Bendito;46238331;-741192108
2373;Colombia;Panaderiía y Cafeteriía El Punto Del Sabor;46200372;-741073952
2374;Colombia;Comuneros de Santander;45948694;-741233391
2375;Colombia;Aroma de Café;46199835;-740987866
2376;Colombia;Chapará;18815446;-762719225
2377;Colombia;Asadero de pollos La cruz;62701446;-755361914
2378;Colombia;Mocafe;46766972;-756586882
2379;Colombia;Barista Roja;45856531;-741416401
2380;Colombia;Panadería Y Cafateria El Trigal De Villa;46045042;-741396574
2381;Colombia;Cafetería;46375061;-741550763
2382;Colombia;Tostao’;46479019;-741373403
2383;Colombia;Exelpan;46546438;-741367206
2384;Colombia;Cigarreria J.G;46198946;-741590042
2385;Colombia;Cigarreria Casa Blanca;46367654;-741576553
2386;Colombia;Angie Pan;46374729;-741582914
2387;Colombia;Pikos Rikos a La Brasa;46367197;-741575802
2388;Colombia;Panishop;46399874;-741458899
2389;Colombia;A'Comer;46375122;-741571968
2390;Colombia;La Esperanza;46368149;-741573007
2391;Colombia;La Promesa;46520710;-741373218
2392;Colombia;Entre Las Manzanas;45990906;-741100741
2393;Colombia;Libertienda - cafe libro;34363291;-765405525
2394;Colombia;La Villetana;46124045;-741383775
2395;Colombia;El Tolimense;46112982;-741394997
2396;Colombia;Stefany Gourmet;46064252;-741401694
2397;Colombia;A & M;46075563;-741377332
2398;Colombia;Carvajal;46146826;-741388705
2399;Colombia;Kronos;46131928;-741378289
2400;Colombia;El Pinar;46112641;-741368264
2401;Colombia;Donde Omar;46123100;-741348944
2402;Colombia;Oasis;45917015;-741389029
2403;Colombia;La Provincia;45916665;-741387180
2404;Colombia;Don Julio;48621722;-756117257
2405;Colombia;Venus 2;49648868;-739150872
2406;Colombia;Venus;49655327;-739143956
2407;Colombia;Hojaldrados Pastelería;71249072;-731154034
2408;Colombia;Tienda de Carmelita;24422653;-766091109
2409;Colombia;Empanadas Crocanticas de la 10;44451377;-752422133
2410;Colombia;Café Expréss La Catedral;45993567;-740737943
2411;Colombia;Casa;53362315;-723819418
2412;Colombia;Juan Valdez Café;41344186;-736394848
2413;Colombia;El Café de Carlos;45304658;-756394850
2414;Colombia;panaderia yuli;46252311;-741675786
2415;Colombia;Tienda de Cerveza;47066568;-744247711
2416;Colombia;Tienda de Cerveza. Rockola.;47086447;-744178195
2417;Colombia;Panadería La Cremapan;-42106848;-699424769
2418;Colombia;Coldepan;71220896;-731193582
2419;Colombia;Serenas;47156053;-742088458
2420;Colombia;Casa vieja;115520074;-729096295
2421;Colombia;Cafetería NBA;45266987;-739246871
2422;Colombia;Mi Rincón Francés;45989602;-740706548
2423;Colombia;La tienda de buen vivir;43347659;-757047381
2424;Colombia;Cafetería;46149380;-741295944
2425;Colombia;Mekatos y Mekatos;78785908;-766319373
2426;Colombia;La Plazuela;46008005;-740732202
2427;Colombia;Juan Valdez;104234624;-755492296
2428;Colombia;Café de películas;24551915;-765972769
2429;Colombia;Cafetería y Comidas Rápidas;70218718;-759093741
2430;Colombia;Aroma de café Chinchiná;49837917;-756055658
2431;Colombia;Bocana;112382201;-742128328
2432;Colombia;Café La Terraza;50668080;-755184091
2433;Colombia;Juan Valdez Café;104250906;-755459099
2434;Colombia;Los Amigos;61690355;-753310543
2435;Colombia;El Progreso;61681410;-753356519
2436;Colombia;Billares El Padrino;70210369;-759092767
2437;Colombia;Arte y Pasion Cafe;46030311;-740733858
2438;Colombia;El Viejo y El Pancake;62525340;-755877300
2439;Colombia;La Exquisitez;50673066;-755190244
2440;Colombia;Hija Mía;62120093;-755708822
2441;Colombia;Hosteria San Carlos;55335208;-733629709
2442;Colombia;Waldo´s;57785778;-731175514
2443;Colombia;Petit;46742495;-756572866
2444;Colombia;Candelaria Café;45997289;-740742953
2445;Colombia;hardess;35168236;-762984678
2446;Colombia;Las Delicias de la ñapa;44542154;-757893176
2447;Colombia;Urbano Coffee;62142568;-755719106
2448;Colombia;El Bistro la Victoria;111226868;-740948584
2449;Colombia;Acuapanela;44010145;-762111770
2450;Colombia;Tostao’;62126132;-755760999
2451;Colombia;Buñueleria el buen gusto;46106761;-741983939
2452;Colombia;Canutos;62137324;-755717838
2453;Colombia;Tostao’;47391988;-740262111
2454;Colombia;Rumah Soul Up;62093873;-755727572
2455;Colombia;Cacica Andica Café;52007017;-758692512
2456;Colombia;Café Quindío;44524391;-757681365
2457;Colombia;Color Café;44436192;-752408418
2458;Colombia;Juan Valdéz;44429282;-752415423
2459;Colombia;Cafeteria;62656996;-755430489
2460;Colombia;Empanadas Crocanticas del Sur;44324548;-752437371
2461;Colombia;Tostao’;62559103;-755816784
2462;Colombia;Bogotá Coffee Roasters;46318327;-740725739
2463;Colombia;El Buho;62526405;-755880604
2464;Colombia;cafe de leo;48646617;-756198043
2465;Colombia;El Oasis;44300830;-752454104
2466;Colombia;Café Morronés;47716961;-756539914
2467;Colombia;Café Devoción;46557580;-740552363
2468;Colombia;panaderia;62634663;-755433085
2469;Colombia;Café y Aroma;45351533;-756725875
2470;Colombia;Café Palmira;35259563;-762983657
2471;Colombia;Coffee House;65545563;-731311044
2472;Colombia;Juan Valdez Café;104225221;-755439076
2473;Colombia;ROMA BOR;21980972;-756270986
2474;Colombia;Cafetería y Panadería El Portal;58501780;-760203763
2475;Colombia;Cafetería Alaskita;58505621;-760203045
2476;Colombia;Tostao’;47046942;-740493943
2477;Colombia;Frambuesa;46656954;-740560432
2478;Colombia;Cafetería El Bucanero;52427736;-757817789
2479;Colombia;Café de la Place;51299140;-741589077
2480;Colombia;Tostao’;24442335;-766194573
2481;Colombia;Kruskiss;27015482;-765364597
2482;Colombia;El pandebono de la abuela;28031669;-765472624
2483;Colombia;Cafe 1700;92388214;-744213879
2484;Colombia;Tienda don Sixto;60219955;-739711058
2485;Colombia;Tienda San José;60049137;-739730669
2486;Colombia;Prados Pan;34691249;-765210454
2487;Colombia;Tostao’;46967218;-740909712
2488;Colombia;Café Valparaiso Sur;33385969;-765259171
2489;Colombia;El Maná Coffee y fruta caffe;54075527;-754884359
2490;Colombia;Muros Cafe;46048124;-740687541
2491;Colombia;Café gigante;23872892;-755437409
2492;Colombia;Donde Lili, Jugos Naturales;51977993;-748918528
2493;Colombia;Sacramento café;53991900;-755478347
2494;Colombia;Hibrido;46005773;-740698410
2495;Colombia;Juliana;60744884;-753319030
2496;Colombia;El Café;58503763;-760203504
2497;Colombia;Donde Martinez;53342904;-740238699
2498;Colombia;Aqui Toy San Cayetano;53339019;-740241438
2499;Colombia;Tienda Café Minca;111437727;-741179990
2500;Colombia;King Cholao fruits & coffee;112422533;-742124220
2501;Colombia;Bohemio;24395587;-766036657
2502;Colombia;Mr. Pan de Bono;46226528;-740767506
2503;Colombia;9:00 AM Desayuno;46526785;-740661884
2504;Colombia;Starbucks;46515859;-740553695
2505;Colombia;Candy Shake;46512323;-740551241
2506;Colombia;Tienda;41149620;-735843754
2507;Colombia;panaderia;41152791;-735843637
2508;Colombia;Tu Dulce Compañía;46683132;-740836250
2509;Colombia;Tu Dulce Compañía;46683808;-740835994
2510;Colombia;Cafeteria de Todito;44366219;-752147412
2511;Colombia;Cafetería Profesores;44269217;-752163125
2512;Colombia;El jugo chez Elvia;19120696;-762917657
2513;Colombia;Altamar;112066740;-742274647
2514;Colombia;Crepes and wafles;62204296;-755666135
2515;Colombia;La tieda de pedro;62067166;-755456625
2516;Colombia;Poker;34587634;-751582633
2517;Colombia;Cafe Mael;32223226;-752366106
2518;Colombia;Vintage Café Artesanal;56667949;-757137499
2519;Colombia;Lithos. El Café de los Cinco Colores;21824199;-737857154
2520;Colombia;Autopanes;46859589;-740454676
2521;Colombia;Cafetería;25987277;-765270400
2522;Colombia;La fresa;25668869;-765625783
2523;Colombia;Lacteos colombia;25368945;-765588413
2524;Colombia;summer café;46373028;-755705072
2525;Colombia;Cafe -Bar;56157587;-738161243
2526;Colombia;La Casita De La Empanada;56162175;-738160123
2527;Colombia;Kumis patiano;26240193;-765196244
2528;Colombia;Café de la mañana;104266149;-755499221
2529;Colombia;Tostao’;47022957;-740431624
2530;Colombia;Panadería Papi Pan;108751359;-749760249
2531;Colombia;BENEDETTO;60402140;-726368584
2532;Colombia;Arepas y café;55378081;-736332670
2533;Colombia;Artesanías y café casa del sol;55381112;-736327132
2534;Colombia;Don Prospero;57178669;-735141539
2535;Colombia;Cafeteria poker;56239447;-738087410
2536;Colombia;cafetería la merced;12123400;-772783560
2537;Colombia;La cafetería;62615414;-755793145
2538;Colombia;Cafeteria;55595042;-732806463
